order_id,order_status,order_created_at,order_date,payment_at,shipping_deadline,shipping_arranged_at,order_completed_at,payment_lead_time_minutes,processing_time_minutes,completion_time_hours,deadline_margin_minutes,is_cancelled,has_started_fulfillment,cancellation_stage,processing_category,is_late_shipment,is_returned,returned_items,total_items,unique_products,is_deadline_risk,cancellation_category
251006DBSTA4HA,Selesai,2025-10-06 21:15:00,2025-10-06,2025-10-06 21:16:00,2025-10-07 23:59:00,2025-10-07 13:44:00,2025-10-12 16:08:00,1.0,989.0,122.4,615.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251006DBX2REN4,Batal,2025-10-06 21:18:00,2025-10-06,2025-10-06 21:18:00,2025-10-07 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251006DCH5YFH6,Selesai,2025-10-06 21:28:00,2025-10-06,2025-10-06 21:29:00,2025-10-07 23:59:00,2025-10-07 13:42:00,2025-10-23 16:16:00,1.0,974.0,386.56666666666666,617.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251006DCJE2BPN,Selesai,2025-10-06 21:29:00,2025-10-06,2025-10-06 21:29:00,2025-10-07 23:59:00,2025-10-07 13:44:00,2025-10-16 21:27:00,0.0,975.0,223.71666666666667,615.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251006DDSSUCD4,Batal,2025-10-06 21:51:00,2025-10-06,2025-10-06 21:51:00,2025-10-07 23:59:00,2025-10-07 13:43:00,,0.0,952.0,,616.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
251006DDYSJ5N9,Selesai,2025-10-06 21:55:00,2025-10-06,2025-10-06 21:55:00,2025-10-07 23:59:00,2025-10-07 13:46:00,2025-10-26 12:10:00,0.0,951.0,454.4,613.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251006DEH5GPMR,Batal,2025-10-06 22:04:00,2025-10-06,2025-10-06 22:04:00,2025-10-07 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251006DF4XTU37,Selesai,2025-10-06 22:15:00,2025-10-06,2025-10-06 22:15:00,2025-10-07 23:59:00,2025-10-07 13:43:00,2025-10-16 17:43:00,0.0,928.0,220.0,616.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251006DG7UJ11T,Selesai,2025-10-06 22:35:00,2025-10-06,2025-10-06 22:36:00,2025-10-07 23:59:00,2025-10-07 13:46:00,2025-10-18 13:38:00,1.0,911.0,263.8666666666667,613.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251006DGWB6B5F,Selesai,2025-10-06 22:47:00,2025-10-06,2025-10-06 22:48:00,2025-10-07 23:59:00,2025-10-07 13:43:00,2025-10-17 12:13:00,1.0,896.0,238.5,616.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007DHMNWSHE,Batal,2025-10-06 23:00:00,2025-10-06,2025-10-06 23:01:00,2025-10-07 23:59:00,,,1.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251007DJW5XRA2,Selesai,2025-10-06 23:23:00,2025-10-06,2025-10-06 23:23:00,2025-10-07 23:59:00,2025-10-07 18:46:00,2025-10-16 17:15:00,0.0,1163.0,214.48333333333332,313.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007DKA7MFS4,Selesai,2025-10-06 23:30:00,2025-10-06,2025-10-06 23:31:00,2025-10-07 23:59:00,2025-10-07 14:54:00,2025-10-15 16:26:00,1.0,924.0,193.53333333333333,545.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007DMWY5QVF,Selesai,2025-10-06 23:59:00,2025-10-06,2025-10-06 23:59:00,2025-10-07 23:59:00,2025-10-07 13:46:00,2025-10-17 16:41:00,0.0,827.0,242.91666666666666,613.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007DP4DF9SG,Selesai,2025-10-07 00:20:00,2025-10-07,2025-10-07 00:20:00,2025-10-07 23:59:00,2025-10-07 13:43:00,2025-10-12 17:47:00,0.0,803.0,124.06666666666666,616.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007DQ6JD0BF,Batal,2025-10-07 00:39:00,2025-10-07,2025-10-07 00:39:00,2025-10-07 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Address
251007DRX239V6,Batal,2025-10-07 01:10:00,2025-10-07,2025-10-07 01:10:00,2025-10-07 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251007DSQ0AW8C,Selesai,2025-10-07 01:24:00,2025-10-07,2025-10-07 01:24:00,2025-10-07 23:59:00,2025-10-07 13:46:00,2025-10-15 22:13:00,0.0,742.0,200.45,613.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007DVJE84HY,Batal,2025-10-07 02:16:00,2025-10-07,2025-10-07 02:16:00,2025-10-07 23:59:00,2025-10-07 18:45:00,,0.0,989.0,,314.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
251007E1HFXU8A,Selesai,2025-10-07 03:44:00,2025-10-07,2025-10-07 03:45:00,2025-10-07 23:59:00,2025-10-07 13:46:00,2025-10-16 20:19:00,1.0,602.0,222.55,613.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007E1JSXJKD,Selesai,2025-10-07 03:45:00,2025-10-07,2025-10-07 03:46:00,2025-10-07 23:59:00,2025-10-07 18:43:00,2025-10-12 15:59:00,1.0,898.0,117.26666666666667,316.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
251007E3XUNNX0,Selesai,2025-10-07 04:28:00,2025-10-07,2025-10-07 04:28:00,2025-10-07 23:59:00,2025-10-07 13:47:00,2025-10-16 21:01:00,0.0,559.0,223.23333333333332,612.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007E75G6H2V,Selesai,2025-10-07 05:25:00,2025-10-07,2025-10-07 05:25:00,2025-10-07 23:59:00,2025-10-07 13:43:00,2025-10-21 18:48:00,0.0,498.0,341.0833333333333,616.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007E7XK4CBA,Selesai,2025-10-07 05:39:00,2025-10-07,2025-10-07 05:39:00,2025-10-07 23:59:00,2025-10-07 14:54:00,2025-10-09 22:29:00,0.0,555.0,55.583333333333336,545.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007E8D5HCUA,Selesai,2025-10-07 05:47:00,2025-10-07,2025-10-07 05:47:00,2025-10-07 23:59:00,2025-10-07 13:43:00,2025-10-16 14:01:00,0.0,476.0,216.3,616.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007E9JFF800,Selesai,2025-10-07 06:08:00,2025-10-07,2025-10-07 06:09:00,2025-10-07 23:59:00,2025-10-07 13:44:00,2025-10-15 17:55:00,1.0,456.0,196.18333333333334,615.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007E9U40W98,Selesai,2025-10-07 06:13:00,2025-10-07,2025-10-07 06:13:00,2025-10-07 23:59:00,2025-10-07 18:45:00,2025-10-12 17:37:00,0.0,752.0,118.86666666666666,314.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EAF6SVG6,Selesai,2025-10-07 06:24:00,2025-10-07,2025-10-07 06:24:00,2025-10-07 23:59:00,2025-10-07 06:24:00,2025-10-12 16:11:00,0.0,0.0,129.78333333333333,1055.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EBR636RA,Batal,2025-10-07 06:47:00,2025-10-07,2025-10-07 06:47:00,2025-10-07 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251007ECQ8UUAQ,Selesai,2025-10-07 07:05:00,2025-10-07,2025-10-07 07:05:00,2025-10-07 23:59:00,2025-10-07 13:44:00,2025-10-10 14:38:00,0.0,399.0,72.9,615.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007ECY2MMU8,Batal,2025-10-07 07:09:00,2025-10-07,2025-10-07 07:09:00,2025-10-07 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251007ED3CWUU8,Selesai,2025-10-07 07:11:00,2025-10-07,2025-10-07 07:11:00,2025-10-07 23:59:00,2025-10-07 13:47:00,2025-10-30 11:09:00,0.0,396.0,549.3666666666667,612.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EE4VX6E4,Batal,2025-10-07 07:30:00,2025-10-07,2025-10-07 07:30:00,2025-10-07 23:59:00,2025-10-07 13:43:00,,0.0,373.0,,616.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
251007EF8GGJMP,Selesai,2025-10-07 07:50:00,2025-10-07,2025-10-07 07:51:00,2025-10-07 23:59:00,2025-10-07 13:43:00,2025-10-19 17:28:00,1.0,353.0,291.75,616.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EFTU361B,Selesai,2025-10-07 08:00:00,2025-10-07,2025-10-07 08:01:00,2025-10-07 23:59:00,2025-10-07 13:44:00,2025-10-16 15:26:00,1.0,344.0,217.7,615.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EG06Q8P1,Selesai,2025-10-07 08:03:00,2025-10-07,2025-10-07 08:04:00,2025-10-07 23:59:00,2025-10-07 13:44:00,2025-10-14 04:55:00,1.0,341.0,159.18333333333334,615.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EH9Q797J,Selesai,2025-10-07 08:26:00,2025-10-07,2025-10-07 08:27:00,2025-10-07 23:59:00,2025-10-07 18:45:00,2025-10-12 09:14:00,1.0,619.0,110.48333333333333,314.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EJJJQ1V3,Selesai,2025-10-07 08:49:00,2025-10-07,2025-10-07 08:50:00,2025-10-07 23:59:00,2025-10-07 13:44:00,2025-10-17 14:25:00,1.0,295.0,240.68333333333334,615.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EKD3DUYX,Selesai,2025-10-07 09:04:00,2025-10-07,2025-10-07 09:04:00,2025-10-07 23:59:00,2025-10-07 13:46:00,2025-10-15 11:40:00,0.0,282.0,189.9,613.0,0,1,Not Cancelled,Normal,0,0,0,2,1,0,Not Cancelled
251007EPVFBE1S,Selesai,2025-10-07 10:06:00,2025-10-07,2025-10-07 10:09:00,2025-10-07 23:59:00,2025-10-07 10:09:00,2025-10-15 18:58:00,3.0,3.0,200.81666666666666,830.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EQ5J5JYE,Selesai,2025-10-07 10:11:00,2025-10-07,2025-10-07 10:12:00,2025-10-07 23:59:00,2025-10-07 14:54:00,2025-10-16 23:04:00,1.0,283.0,224.16666666666666,545.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EQFA073C,Selesai,2025-10-07 10:17:00,2025-10-07,2025-10-07 10:17:00,2025-10-07 23:59:00,2025-10-07 18:42:00,2025-10-12 18:49:00,0.0,505.0,120.11666666666666,317.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EQM5FWS6,Selesai,2025-10-07 10:20:00,2025-10-07,2025-10-07 10:20:00,2025-10-07 23:59:00,2025-10-07 13:47:00,2025-10-21 00:19:00,0.0,207.0,322.53333333333336,612.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007ERBQV8WP,Selesai,2025-10-07 10:33:00,2025-10-07,2025-10-07 10:34:00,2025-10-07 23:59:00,2025-10-07 18:43:00,2025-10-14 09:21:00,1.0,490.0,158.63333333333333,316.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007ERXAXMJN,Selesai,2025-10-07 10:43:00,2025-10-07,2025-10-07 10:44:00,2025-10-07 23:59:00,2025-10-07 10:44:00,2025-10-11 21:59:00,1.0,1.0,107.25,795.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007ESH5KXUR,Selesai,2025-10-07 10:54:00,2025-10-07,2025-10-07 10:54:00,2025-10-07 23:59:00,2025-10-07 18:43:00,2025-10-21 16:48:00,0.0,469.0,334.0833333333333,316.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007ETA8MVAW,Selesai,2025-10-07 11:08:00,2025-10-07,2025-10-07 11:09:00,2025-10-07 23:59:00,2025-10-07 18:44:00,2025-10-12 12:53:00,1.0,456.0,114.15,315.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007ETQRNQ1D,Selesai,2025-10-07 11:15:00,2025-10-07,2025-10-07 11:15:00,2025-10-07 23:59:00,2025-10-07 18:43:00,2025-10-09 15:58:00,0.0,448.0,45.25,316.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EUABQP80,Selesai,2025-10-07 11:26:00,2025-10-07,2025-10-07 11:26:00,2025-10-07 23:59:00,2025-10-07 18:43:00,2025-10-13 09:32:00,0.0,437.0,134.81666666666666,316.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EVJN5F63,Selesai,2025-10-07 11:48:00,2025-10-07,2025-10-07 11:49:00,2025-10-07 23:59:00,2025-10-07 14:54:00,2025-10-17 12:20:00,1.0,186.0,237.43333333333334,545.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EVWYH32X,Selesai,2025-10-07 11:55:00,2025-10-07,2025-10-07 11:55:00,2025-10-07 23:59:00,2025-10-07 13:46:00,2025-10-22 18:54:00,0.0,111.0,365.1333333333333,613.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EWHUMF78,Batal,2025-10-07 12:06:00,2025-10-07,2025-10-07 12:06:00,2025-10-08 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251007EWP30YRC,Selesai,2025-10-07 12:08:00,2025-10-07,2025-10-07 12:08:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-19 11:46:00,0.0,1813.0,257.4166666666667,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007EXASVQSU,Selesai,2025-10-07 12:20:00,2025-10-07,2025-10-07 12:20:00,2025-10-08 23:59:00,2025-10-08 15:07:00,2025-10-09 19:48:00,0.0,1607.0,28.683333333333334,532.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F01DWTW0,Selesai,2025-10-07 12:50:00,2025-10-07,2025-10-07 12:50:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-23 19:17:00,0.0,1771.0,360.93333333333334,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F09K6V1N,Selesai,2025-10-07 12:55:00,2025-10-07,2025-10-07 12:55:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-10 08:24:00,0.0,1766.0,38.05,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F0BED0DT,Batal,2025-10-07 12:56:00,2025-10-07,2025-10-07 12:56:00,2025-10-08 23:59:00,2025-10-08 18:16:00,,0.0,1760.0,,343.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
251007F1AJY4X6,Selesai,2025-10-07 13:13:00,2025-10-07,2025-10-07 13:14:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-13 08:31:00,1.0,1747.0,110.18333333333334,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F1J1D2Q9,Batal,2025-10-07 13:17:00,2025-10-07,,,,,,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Unpaid Order
251007F2JMP21B,Selesai,2025-10-07 13:36:00,2025-10-07,2025-10-07 13:36:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-21 00:40:00,0.0,1723.0,294.35,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F3522T5N,Selesai,2025-10-07 13:46:00,2025-10-07,2025-10-07 13:47:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-24 12:30:00,1.0,1715.0,378.15,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F3JE9ES4,Selesai,2025-10-07 13:53:00,2025-10-07,2025-10-07 13:54:00,2025-10-08 23:59:00,2025-10-07 13:54:00,2025-10-09 05:23:00,1.0,1.0,39.483333333333334,2045.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F3PMPG64,Selesai,2025-10-07 13:56:00,2025-10-07,2025-10-07 15:08:00,2025-10-08 23:59:00,2025-10-08 18:16:00,2025-10-10 08:27:00,72.0,1700.0,38.18333333333333,343.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F4BCGRBP,Selesai,2025-10-07 14:07:00,2025-10-07,2025-10-07 14:08:00,2025-10-08 23:59:00,2025-10-07 18:45:00,2025-10-21 16:27:00,1.0,278.0,333.7,1754.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F4JR1MTG,Selesai,2025-10-07 14:12:00,2025-10-07,2025-10-07 14:12:00,2025-10-08 23:59:00,2025-10-07 18:45:00,2025-10-15 22:08:00,0.0,273.0,195.38333333333333,1754.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F5YXRW1B,Selesai,2025-10-07 14:37:00,2025-10-07,2025-10-07 14:37:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-18 15:19:00,0.0,1662.0,237.0,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F6BY4AMA,Batal,2025-10-07 14:44:00,2025-10-07,2025-10-07 14:44:00,2025-10-08 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251007F6E9EWW3,Selesai,2025-10-07 14:45:00,2025-10-07,2025-10-07 14:45:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-21 16:46:00,0.0,1655.0,310.43333333333334,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007F6P3B2WG,Selesai,2025-10-07 14:49:00,2025-10-07,2025-10-07 14:50:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-12 00:52:00,1.0,1651.0,78.53333333333333,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FA115FMX,Selesai,2025-10-07 15:49:00,2025-10-07,2025-10-07 15:50:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-14 15:43:00,1.0,1590.0,141.4,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FAUG0UHS,Batal,2025-10-07 16:04:00,2025-10-07,2025-10-07 16:04:00,2025-10-08 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251007FBMSMGDT,Selesai,2025-10-07 16:18:00,2025-10-07,2025-10-07 16:18:00,2025-10-08 23:59:00,2025-10-07 16:18:00,2025-10-14 19:41:00,0.0,0.0,171.38333333333333,1901.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FBQR2GJV,Selesai,2025-10-07 16:20:00,2025-10-07,2025-10-07 16:21:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-09 15:08:00,1.0,1561.0,20.783333333333335,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FE7G2GSJ,Batal,2025-10-07 17:04:00,2025-10-07,2025-10-07 17:04:00,2025-10-08 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251007FEBGW0W5,Selesai,2025-10-07 17:06:00,2025-10-07,2025-10-07 17:07:00,2025-10-08 12:00:00,2025-10-08 11:25:00,2025-10-14 11:26:00,1.0,1099.0,144.01666666666668,35.0,0,1,Not Cancelled,Normal,0,0,0,1,1,1,Not Cancelled
251007FER74JQ6,Selesai,2025-10-07 17:14:00,2025-10-07,2025-10-07 17:14:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-22 17:43:00,0.0,1506.0,335.3833333333333,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FFKDUYSF,Selesai,2025-10-07 17:29:00,2025-10-07,2025-10-07 17:29:00,2025-10-08 12:00:00,2025-10-08 11:26:00,2025-10-09 10:41:00,0.0,1077.0,23.25,34.0,0,1,Not Cancelled,Normal,0,0,0,1,1,1,Not Cancelled
251007FFTDY3BE,Selesai,2025-10-07 17:33:00,2025-10-07,2025-10-07 17:35:00,2025-10-08 23:59:00,2025-10-08 18:17:00,2025-10-11 18:29:00,2.0,1484.0,72.2,342.0,0,1,Not Cancelled,Normal,0,0,0,3,1,0,Not Cancelled
251007FGEBWFFD,Selesai,2025-10-07 17:44:00,2025-10-07,2025-10-07 17:44:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-09 16:14:00,0.0,1476.0,21.9,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FH22AUEB,Batal,2025-10-07 17:55:00,2025-10-07,2025-10-07 17:55:00,2025-10-08 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251007FHAWJJHF,Selesai,2025-10-07 18:00:00,2025-10-07,2025-10-08 07:09:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-12 10:00:00,789.0,1460.0,87.66666666666667,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FHT3YKK7,Selesai,2025-10-07 18:08:00,2025-10-07,2025-10-07 18:12:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-11 12:32:00,4.0,1451.0,66.21666666666667,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FJ2FY69Y,Selesai,2025-10-07 18:13:00,2025-10-07,2025-10-07 18:14:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-16 20:58:00,1.0,1446.0,194.65,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FJ2VB6P0,Selesai,2025-10-07 18:13:00,2025-10-07,2025-10-07 18:14:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-11 09:12:00,1.0,1446.0,62.88333333333333,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FJ3N36A9,Batal,2025-10-07 18:14:00,2025-10-07,2025-10-07 18:14:00,2025-10-08 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Change Order
251007FJAT1M98,Selesai,2025-10-07 18:18:00,2025-10-07,2025-10-07 18:18:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-21 12:14:00,0.0,1441.0,305.9166666666667,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FJNSVSG3,Selesai,2025-10-07 18:24:00,2025-10-07,2025-10-07 18:24:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-21 12:16:00,0.0,1436.0,305.93333333333334,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FK0QXUVJ,Selesai,2025-10-07 18:30:00,2025-10-07,2025-10-07 18:30:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-13 04:03:00,0.0,1430.0,105.71666666666667,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FMAB6R6T,Selesai,2025-10-07 18:53:00,2025-10-07,2025-10-07 18:53:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-11 17:00:00,0.0,1408.0,70.65,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FMGNEVAA,Selesai,2025-10-07 18:57:00,2025-10-07,2025-10-07 19:05:00,2025-10-08 23:59:00,2025-10-08 18:22:00,2025-10-12 12:05:00,8.0,1405.0,89.71666666666667,337.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FMK6FSUK,Batal,2025-10-07 18:58:00,2025-10-07,2025-10-07 18:58:00,2025-10-08 23:59:00,2025-10-08 18:21:00,,0.0,1403.0,,338.0,1,1,Post-Fulfillment Initiation,Normal,0,0,0,1,1,0,Delivery Failed
251007FMS49SGW,Selesai,2025-10-07 19:01:00,2025-10-07,2025-10-07 19:01:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-18 10:58:00,0.0,1399.0,232.63333333333333,339.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
251007FMXE0VVF,Selesai,2025-10-07 19:04:00,2025-10-07,2025-10-07 19:04:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-17 17:00:00,0.0,1397.0,214.65,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FN1EBBBM,Batal,2025-10-07 19:06:00,2025-10-07,2025-10-07 19:06:00,2025-10-08 23:59:00,,,0.0,,,,1,0,Pre-Fulfillment,Not Processed,0,0,0,1,1,0,Other
251007FN3G656K,Selesai,2025-10-07 19:07:00,2025-10-07,2025-10-07 19:07:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-17 13:48:00,0.0,1393.0,211.46666666666667,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FN9EWC78,Selesai,2025-10-07 19:11:00,2025-10-07,2025-10-07 19:11:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-17 06:41:00,0.0,1389.0,204.35,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FNT6TUTJ,Selesai,2025-10-07 19:20:00,2025-10-07,2025-10-07 19:20:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-11 21:16:00,0.0,1379.0,74.95,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FQA1GJJH,Selesai,2025-10-07 19:47:00,2025-10-07,2025-10-07 19:47:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-15 06:02:00,0.0,1353.0,155.7,339.0,0,1,Not Cancelled,Normal,0,0,0,2,2,0,Not Cancelled
251007FQDNT3SU,Selesai,2025-10-07 19:49:00,2025-10-07,2025-10-07 19:49:00,2025-10-08 23:59:00,2025-10-08 18:21:00,2025-10-20 12:41:00,0.0,1352.0,282.3333333333333,338.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FSD64EHF,Selesai,2025-10-07 20:24:00,2025-10-07,2025-10-07 20:24:00,2025-10-08 23:59:00,2025-10-08 18:19:00,2025-10-19 17:06:00,0.0,1315.0,262.78333333333336,340.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
251007FSDGK582,Selesai,2025-10-07 20:24:00,2025-10-07,2025-10-07 20:24:00,2025-10-08 23:59:00,2025-10-08 18:20:00,2025-10-22 15:35:00,0.0,1316.0,333.25,339.0,0,1,Not Cancelled,Normal,0,0,0,1,1,0,Not Cancelled
